imei,latitude,longitude,coordinates,datastatus,datastatus_description,hearttime_date,hearttime_time,hearttime_unix,status
355710099630597,11.545815,104.899052,"11.545815,104.899052",4,Offline,2022-03-09,13:54:37,1646808877,success
355710099480373,11.540885,104.890449,"11.540885,104.890449",4,Offline,2021-01-29,13:17:00,1611901020,success
355710099926714,11.545614,104.899382,"11.545614,104.899382",4,Offline,2021-09-15,17:35:59,1631702159,success
355710099774940,11.545629,104.899222,"11.545629,104.899222",4,Offline,2021-10-15,11:23:03,1634271783,success
355710099771888,11.545745,104.899099,"11.545745,104.899099",4,Offline,2022-03-08,18:21:03,1646738463,success
355710099634045,11.43709,105.46056,"11.43709,105.46056",4,Offline,2020-10-07,12:43:42,1602049422,success
355710099589124,11.581854,104.936719,"11.581854,104.936719",4,Offline,2022-01-17,11:21:07,1642393267,success
355710098139517,11.545777,104.898345,"11.545777,104.898345",4,Offline,2021-10-28,01:28:38,1635359318,success
355710099858099,11.540829,104.890879,"11.540829,104.890879",4,Offline,2021-01-29,10:12:05,1611889925,success
355710099926227,11.545875,104.899484,"11.545875,104.899484",4,Offline,2021-08-16,13:50:08,1629096608,success
355710099781176,11.545805,104.899412,"11.545805,104.899412",4,Offline,2022-02-15,16:36:55,1644917815,success
355710099774551,11.545787,104.899399,"11.545787,104.899399",4,Offline,2021-09-11,10:04:06,1631329446,success
355710099863420,11.545782,104.899505,"11.545782,104.899505",4,Offline,2021-10-25,10:15:26,1635131726,success
355710099781028,11.545845,104.899519,"11.545845,104.899519",4,Offline,2021-09-07,13:43:03,1630996983,success
355710099789880,11.545759,104.89932,"11.545759,104.89932",4,Offline,2022-03-09,09:19:43,1646792383,success
355710099623006,11.517549,104.844527,"11.517549,104.844527",4,Offline,2020-12-19,06:46:41,1608335201,success
355710099517455,11.5071,104.836235,"11.5071,104.836235",4,Offline,2021-10-23,10:58:02,1634961482,success
355710099858065,11.545512,104.899372,"11.545512,104.899372",4,Offline,2021-08-17,20:43:33,1629207813,success
355710099926052,11.545387,104.898854,"11.545387,104.898854",4,Offline,2021-08-06,03:25:43,1628195143,success
355710099788692,11.545889,104.899342,"11.545889,104.899342",4,Offline,2021-09-15,10:55:05,1631678105,success
355710099779600,11.545844,104.899425,"11.545844,104.899425",4,Offline,2021-08-24,14:32:23,1629790343,success
355710099788304,11.581472,104.85329,"11.581472,104.85329",4,Offline,2021-10-04,12:23:41,1633325021,success
355710099789658,11.545712,104.899432,"11.545712,104.899432",4,Offline,2022-02-08,12:02:10,1644296530,success
355710099631959,11.545839,104.89926,"11.545839,104.89926",4,Offline,2021-08-13,16:46:45,1628848005,success
355710098406684,11.54564,104.899235,"11.54564,104.899235",4,Offline,2022-02-17,11:42:41,1645072961,success
355710098415248,11.54561,104.899222,"11.54561,104.899222",4,Offline,2022-02-17,22:29:45,1645111785,success
355710098098283,11.545535,104.899582,"11.545535,104.899582",4,Offline,2022-05-25,16:43:56,1653471836,success
355710099612660,11.545837,104.899339,"11.545837,104.899339",4,Offline,2022-02-04,09:30:42,1643941842,success
355710099629060,11.218059,105.347359,"11.218059,105.347359",4,Offline,2022-02-02,06:33:33,1643758413,success
355710098136521,11.581029,104.853527,"11.581029,104.853527",4,Offline,2022-05-06,16:12:43,1651828363,success
355710099630464,11.545815,104.899497,"11.545815,104.899497",4,Offline,2022-01-29,14:30:19,1643441419,success
355710099772399,11.50289,104.819022,"11.50289,104.819022",4,Offline,2022-02-17,13:35:27,1645079727,success
355710099788676,11.545795,104.89937,"11.545795,104.89937",4,Offline,2021-10-30,14:07:38,1635577658,success
355710099630662,11.545759,104.89934,"11.545759,104.89934",4,Offline,2022-02-15,12:51:20,1644904280,success
355710099930799,11.545859,104.89935,"11.545859,104.89935",4,Offline,2022-03-16,16:41:35,1647423695,success
355710098403574,11.525234,104.909394,"11.525234,104.909394",4,Offline,2022-08-09,14:09:54,1660028994,success
355710099589801,11.545819,104.899424,"11.545819,104.899424",4,Offline,2022-02-09,13:47:56,1644389276,success
355710099638756,11.545772,104.899485,"11.545772,104.899485",4,Offline,2022-02-10,16:04:08,1644483848,success
355710099777489,11.545925,104.899205,"11.545925,104.899205",4,Offline,2022-02-08,12:51:06,1644299466,success
355710099781341,11.545637,104.899359,"11.545637,104.899359",4,Offline,2022-01-20,15:47:32,1642668452,success
355710098094829,11.548844,104.885932,"11.548844,104.885932",4,Offline,2021-10-21,12:03:24,1634792604,success
355710099632460,11.583545,104.868222,"11.583545,104.868222",4,Offline,2021-09-01,11:12:31,1630469551,success
355710099787538,11.545697,104.899404,"11.545697,104.899404",4,Offline,2022-03-09,12:38:14,1646804294,success
355710099625688,11.545749,104.899464,"11.545749,104.899464",4,Offline,2022-03-16,14:41:03,1647416463,success
355710099629714,11.545855,104.899309,"11.545855,104.899309",4,Offline,2022-03-07,11:08:28,1646626108,success
355710099638913,11.692419,104.84377,"11.692419,104.84377",4,Offline,2024-06-08,10:41:37,1717818097,success
355710099921988,10.633752,103.528052,"10.633752,103.528052",4,Offline,2023-05-13,15:47:50,1683967670,success
355710099861390,11.545589,104.89914,"11.545589,104.89914",4,Offline,2021-03-14,21:38:15,1615732695,success
355710098094837,11.533632,104.83142,"11.533632,104.83142",4,Offline,2021-12-15,10:24:46,1639538686,success
355710098136372,13.674872,102.568509,"13.674872,102.568509",4,Offline,2024-05-07,15:47:09,1715071629,success
355710098136554,11.562375,104.91752,"11.562375,104.91752",4,Offline,2021-11-08,17:49:55,1636368595,success
355710098604510,11.411817,105.787695,"11.411817,105.787695",4,Offline,2024-07-21,11:03:02,1721534582,success
355710099926771,11.54568,104.899224,"11.54568,104.899224",4,Offline,2022-03-24,17:15:57,1648116957,success
355710098626687,11.54576,104.899219,"11.54576,104.899219",4,Offline,2022-04-29,15:49:55,1651222195,success
355710099771623,10.625449,103.533767,"10.625449,103.533767",4,Offline,2022-06-16,18:59:42,1655380782,success
355710099771904,11.522435,104.948025,"11.522435,104.948025",4,Offline,2022-02-09,10:09:13,1644376153,success
355710099931417,11.545965,104.899417,"11.545965,104.899417",4,Offline,2022-03-29,14:45:46,1648539946,success
355710099857984,11.545799,104.899404,"11.545799,104.899404",4,Offline,2022-05-05,10:17:22,1651720642,success
355710099915857,11.545645,104.89807,"11.545645,104.89807",4,Offline,2022-06-10,15:00:09,1654848009,success
355710099636065,11.768164,104.785714,"11.768164,104.785714",4,Offline,2022-04-17,06:11:49,1650150709,success
355710098143469,11.543467,104.857712,"11.543467,104.857712",4,Offline,2022-05-17,13:31:10,1652769070,success
355710099860384,11.538214,104.882975,"11.538214,104.882975",4,Offline,2022-05-21,11:22:33,1653106953,success
355710098414381,11.555639,104.932119,"11.555639,104.932119",4,Offline,2022-05-20,19:01:51,1653048111,success
355710099863354,11.545519,104.899429,"11.545519,104.899429",4,Offline,2022-05-19,14:10:38,1652944238,success
355710098621068,11.569427,104.920145,"11.569427,104.920145",4,Offline,2023-01-12,10:25:38,1673493938,success
355710099636214,10.917917,104.638374,"10.917917,104.638374",4,Offline,2022-04-04,16:44:36,1649065476,success
355710099786647,11.545745,104.89923,"11.545745,104.89923",4,Offline,2021-11-09,09:58:54,1636426734,success
355710099781077,11.552399,104.870895,"11.552399,104.870895",4,Offline,2022-05-02,10:59:55,1651463995,success
355710099857976,11.545892,104.89928,"11.545892,104.89928",4,Offline,2022-05-23,10:45:52,1653277552,success
355710099885449,11.545942,104.899399,"11.545942,104.899399",4,Offline,2022-05-19,10:45:33,1652931933,success
355710099885241,11.545765,104.899029,"11.545765,104.899029",4,Offline,2022-06-15,09:45:28,1655261128,success
355710099885134,11.54582,104.899337,"11.54582,104.899337",4,Offline,2022-05-07,11:07:22,1651896442,success
355710099774809,11.545684,104.899352,"11.545684,104.899352",4,Offline,2022-04-07,16:19:11,1649323151,success
355710099930633,11.545722,104.899472,"11.545722,104.899472",4,Offline,2022-06-01,14:55:50,1654070150,success
355710098078822,11.623372,104.895372,"11.623372,104.895372",4,Offline,2023-01-17,10:19:30,1673925570,success
355710099777844,11.54559,104.899664,"11.54559,104.899664",4,Offline,2022-05-20,13:41:03,1653028863,success
355710098144111,11.55024,104.917847,"11.55024,104.917847",4,Offline,2022-06-26,09:06:53,1656209213,success
355710099789286,11.545899,104.899364,"11.545899,104.899364",4,Offline,2022-04-01,10:18:26,1648783106,success
355710098135648,11.529569,104.85898,"11.529569,104.85898",4,Offline,2022-08-07,15:16:56,1659860216,success
355710099885647,11.545762,104.89929,"11.545762,104.89929",4,Offline,2022-05-26,10:36:33,1653536193,success
355710098141208,11.54589,104.899322,"11.54589,104.899322",4,Offline,2023-05-13,15:24:46,1683966286,success
355710099635919,11.549927,104.917957,"11.549927,104.917957",4,Offline,2021-12-23,11:23:31,1640233411,success
355710099871894,11.545652,104.899404,"11.545652,104.899404",4,Offline,2022-04-25,09:50:21,1650855021,success
355710098618817,13.359344,103.879794,"13.359344,103.879794",4,Offline,2022-10-04,01:47:24,1664822844,success
355710098414498,10.611202,104.172969,"10.611202,104.172969",4,Offline,2024-06-06,20:35:37,1717680937,success
355710099771607,11.545687,104.899412,"11.545687,104.899412",4,Offline,2022-03-21,11:02:39,1647835359,success
355710098399210,11.530332,104.853667,"11.530332,104.853667",4,Offline,2022-06-14,14:33:12,1655191992,success
355710098136679,11.545974,104.89941,"11.545974,104.89941",4,Offline,2022-11-05,10:03:17,1667617397,success
355710099785375,11.545852,104.899594,"11.545852,104.899594",4,Offline,2022-08-10,16:19:23,1660123163,success
355710098139327,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,success
355710099782570,11.545884,104.899285,"11.545884,104.899285",4,Offline,2022-03-30,09:01:33,1648605693,success
355710099926789,11.538067,104.882944,"11.538067,104.882944",4,Offline,2022-08-17,15:54:31,1660726471,success
355710098620136,11.602937,104.918665,"11.602937,104.918665",4,Offline,2021-12-22,15:56:45,1640163405,success
355710099860533,11.546022,104.899504,"11.546022,104.899504",4,Offline,2022-05-06,11:53:09,1651812789,success
355710098115400,11.545745,104.89918,"11.545745,104.89918",4,Offline,2022-05-04,16:22:53,1651656173,success
355710098617397,11.545752,104.899447,"11.545752,104.899447",4,Offline,2022-07-01,22:01:29,1656687689,success
355710099927621,10.608189,104.180119,"10.608189,104.180119",4,Offline,2022-04-05,08:23:26,1649121806,success
355710098136562,11.456379,104.98687,"11.456379,104.98687",4,Offline,2022-08-08,10:29:50,1659929390,success
355710099922960,11.550584,104.861162,"11.550584,104.861162",4,Offline,2022-07-20,12:48:52,1658296132,success
355710099779840,11.545909,104.89951,"11.545909,104.89951",4,Offline,2022-03-15,17:08:35,1647338915,success
355710099860418,11.545889,104.89928,"11.545889,104.89928",4,Offline,2022-05-09,14:27:43,1652081263,success
355710099628120,11.475227,104.58008,"11.475227,104.58008",4,Offline,2022-07-23,17:05:54,1658570754,success
355710099779717,11.545832,104.899394,"11.545832,104.899394",4,Offline,2022-05-04,14:53:22,1651650802,success
355710098414720,11.554817,104.9143,"11.554817,104.9143",4,Offline,2022-05-23,00:59:37,1653242377,success
355710098604502,11.541134,104.883275,"11.541134,104.883275",4,Offline,2022-07-12,02:02:05,1657566125,success
355710098143428,11.541589,104.911405,"11.541589,104.911405",4,Offline,2022-10-13,10:34:30,1665632070,success
355710098393023,11.574024,104.877819,"11.574024,104.877819",4,Offline,2022-04-07,02:23:45,1649273025,success
355710098403129,11.561202,104.853269,"11.561202,104.853269",4,Offline,2023-05-04,13:55:41,1683183341,success
355710099773710,11.545694,104.89932,"11.545694,104.89932",4,Offline,2022-05-24,15:10:11,1653379811,success
355710099920956,13.379979,103.854407,"13.379979,103.854407",4,Offline,2022-09-21,04:26:51,1663709211,success
355710098605335,11.545364,104.899557,"11.545364,104.899557",4,Offline,2022-08-03,00:03:21,1659459801,success
355710098143238,11.545604,104.899222,"11.545604,104.899222",4,Offline,2022-08-02,10:18:39,1659410319,success
355710099637055,11.545559,104.899207,"11.545559,104.899207",4,Offline,2022-04-09,13:59:46,1649487586,success
355710099931383,11.546005,104.89925,"11.546005,104.89925",4,Offline,2022-07-04,08:56:56,1656899816,success
355710099859543,11.546,104.899454,"11.546,104.899454",4,Offline,2022-08-08,12:10:25,1659935425,success
355710098131647,11.54528,104.898507,"11.54528,104.898507",4,Offline,2022-04-06,12:33:27,1649223207,success
355710099779923,11.52705,104.947059,"11.52705,104.947059",4,Offline,2022-01-22,10:51:40,1642823500,success
355710099785482,11.545847,104.899314,"11.545847,104.899314",4,Offline,2022-06-11,14:01:34,1654930894,success
355710099781317,11.545782,104.899654,"11.545782,104.899654",4,Offline,2022-06-14,11:16:15,1655180175,success
355710098092468,11.529404,104.877442,"11.529404,104.877442",4,Offline,2022-07-05,22:12:52,1657033972,success
355710099915816,11.545824,104.899302,"11.545824,104.899302",4,Offline,2022-06-27,14:47:48,1656316068,success
355710098136455,11.583704,104.882272,"11.583704,104.882272",4,Offline,2022-11-27,08:31:57,1669512717,success
355710099787553,11.545627,104.899257,"11.545627,104.899257",4,Offline,2022-05-09,09:14:18,1652062458,success
355710099783859,11.54568,104.899229,"11.54568,104.899229",4,Offline,2022-04-05,13:31:02,1649140262,success
355710099926722,11.54567,104.899269,"11.54567,104.899269",4,Offline,2022-05-05,16:17:08,1651742228,success
355710099934783,11.55771,104.867489,"11.55771,104.867489",4,Offline,2022-08-22,17:06:51,1661162811,success
355710099915881,11.545642,104.899269,"11.545642,104.899269",4,Offline,2022-04-09,16:17:13,1649495833,success
355710099857380,11.54743,104.898515,"11.54743,104.898515",4,Offline,2022-05-24,12:30:13,1653370213,success
355710099788668,11.545582,104.899289,"11.545582,104.899289",4,Offline,2021-10-29,15:22:08,1635495728,success
355710099932316,11.467339,104.776804,"11.467339,104.776804",4,Offline,2021-11-18,12:16:34,1637212594,success
355710099867744,11.54584,104.899165,"11.54584,104.899165",4,Offline,2022-07-18,09:45:18,1658112318,success
355710099885860,11.545835,104.899324,"11.545835,104.899324",4,Offline,2022-05-27,11:39:20,1653626360,success
355710099789807,11.545615,104.899405,"11.545615,104.899405",4,Offline,2022-03-24,16:17:07,1648113427,success
355710098617421,11.545507,104.89967,"11.545507,104.89967",4,Offline,2022-07-30,17:51:35,1659178295,success
355710098136000,11.54583,104.899409,"11.54583,104.899409",4,Offline,2022-11-10,15:13:29,1668068009,success
355710099771896,11.54739,104.898607,"11.54739,104.898607",4,Offline,2022-04-25,15:15:12,1650874512,success
355710098135911,11.545697,104.89832,"11.545697,104.89832",4,Offline,2022-09-14,09:19:50,1663121990,success
355710099626892,11.593217,104.935355,"11.593217,104.935355",4,Offline,2022-06-06,11:41:39,1654490499,success
355710099931359,11.502465,104.85074,"11.502465,104.85074",4,Offline,2022-08-25,09:12:33,1661393553,success
355710098129054,11.530732,104.834989,"11.530732,104.834989",4,Offline,2024-06-05,10:49:57,1717559397,success
355710099932225,11.577194,104.897982,"11.577194,104.897982",4,Offline,2023-01-21,07:57:08,1674262628,success
355710099779683,11.545904,104.89923,"11.545904,104.89923",4,Offline,2022-04-11,15:17:24,1649665044,success
355710098618973,11.545489,104.899342,"11.545489,104.899342",4,Offline,2022-05-03,13:09:53,1651558193,success
355710098602860,10.600409,103.561222,"10.600409,103.561222",4,Offline,2023-01-17,15:52:10,1673945530,success
355710099928710,13.348517,103.835362,"13.348517,103.835362",4,Offline,2023-03-10,20:48:00,1678456080,success
355710098094555,11.545404,104.899529,"11.545404,104.899529",4,Offline,2021-09-17,16:58:15,1631872695,success
355710098384972,11.545854,104.928142,"11.545854,104.928142",4,Offline,2023-12-25,19:35:23,1703507723,success
355710099784105,10.620127,103.52936,"10.620127,103.52936",4,Offline,2022-04-01,15:27:34,1648801654,success
355710098144103,11.642075,105.040469,"11.642075,105.040469",4,Offline,2022-04-09,10:27:09,1649474829,success
355710099920949,11.546049,104.899417,"11.546049,104.899417",4,Offline,2022-07-06,10:50:02,1657079402,success
